,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,has_availability,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
8327,Tomás,2016-07-12,"Málaga, Spain",within a few hours,100%,50%,f,Trafalgar,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in casa particular,Private room,$14.00,t,f,51241842,83374875,3.0,6.0,36.72485,-4.41642,1.0,1.0,1.0,2.0,365,365,2.6,365.0,0,13,13,146,1.0,1.0,4.7,4.8,4.8,4.8,5.0,5.0,4.7,3.0,0.09
8328,Ali,2014-10-10,"Málaga, Spain",within an hour,100%,100%,t,Trafalgar,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$87.00,t,t,1180390422171026515,22371898,43.0,46.0,36.7274178,-4.4232381,2.0,1.0,1.0,2.0,15,1125,2.0,1125.0,21,51,81,82,0.0,0.0,4.7,4.8,4.8,4.8,5.0,5.0,4.7,34.0,0.09
8329,HomeAbroad Apartments,2019-03-20,"Andalusia, Spain",within an hour,90%,96%,f,Trafalgar,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$236.00,t,t,695050878706427102,250112582,39.0,42.0,36.72275,-4.4308,6.0,1.0,4.0,1.0,1125,999,3.9,999.0,21,51,81,266,1.0,0.0,4.0,4.8,4.8,4.8,4.8,5.0,4.0,27.0,0.06
8330,Jose,2024-05-30,"Andalusia, Spain",a few days or more,17%,0%,f,Trafalgar,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$136.00,t,f,1168350211228824555,580622638,3.0,3.0,36.7262215,-4.423662999999999,4.0,0.0,2.0,2.0,150,150,2.0,150.0,16,40,70,134,0.0,0.0,4.0,4.8,4.8,4.8,4.8,5.0,4.0,2.0,0.06
8331,Diana,2023-02-15,"Andalusia, Spain",within an hour,100%,100%,f,Trafalgar,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$66.00,t,t,827634943946381064,501247395,1.0,1.0,36.7278747,-4.4219594,2.0,1.0,1.0,2.0,365,365,2.0,365.0,14,32,62,337,70.0,9.1,4.6,4.58,4.83,4.74,4.54,4.51,4.46,1.0,4.35
8332,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,99%,t,Trafalgar,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire serviced apartment,Entire home/apt,$168.00,t,t,924561899333740656,278821830,20.0,22.4,36.7215895,-4.4271921,5.0,3.0,3.0,1.0,60,1125,3.5,1125.0,15,42,72,347,42.0,42.0,4.69,4.69,4.88,4.5,4.88,4.71,4.6,10.6,3.56
8333,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,100%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$79.00,t,t,812741008763929427,298633288,78.0,84.0,36.7258606,-4.4230922,2.0,1.0,1.0,1.0,365,999,1.5,999.0,5,16,46,80,4.0,3.0,5.0,5.0,4.25,5.0,5.0,4.75,5.0,39.0,0.25
8334,Juan Carlos,2019-07-18,"Málaga, Spain",within an hour,100%,100%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$99.00,t,t,36869073,277109500,3.0,3.0,36.72504,-4.421,2.0,1.0,1.0,2.0,1125,1125,2.4,1125.0,4,10,16,31,22.5,9.1,4.51,4.75,4.27,4.72,4.79,4.79,4.59,3.0,2.53
8335,Jazmin,2018-03-11,"Andalusia, Spain",within an hour,100%,87%,f,Urbanizacion Añoreta,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$66.00,t,f,773332728347960478,177866002,10.0,10.0,36.7239,-4.42914,3.0,1.0,1.0,1.0,365,365,1.0,365.0,1,25,52,86,84.0,9.1,4.43,4.52,4.52,4.7,4.76,4.22,4.42,10.0,4.43
8336,Christine,2014-03-05,"Andalusia, Spain",within an hour,100%,100%,t,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$90.00,t,f,2506093,12828040,1.0,1.0,36.72474,-4.42189,2.0,1.0,1.0,2.0,90,1125,2.6,1125.0,3,4,9,130,22.5,20.0,4.82,4.9,4.91,4.87,4.93,4.87,4.76,1.0,1.95
8337,Augusto,2015-11-07,"Andalusia, Spain",within an hour,100%,99%,t,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$122.00,t,f,50795375,48429489,10.0,10.0,36.72479,-4.42284,2.0,1.0,1.0,2.0,30,1125,2.3,1125.0,7,13,26,48,23.0,6.0,4.96,4.91,4.87,4.91,4.96,4.87,4.83,10.0,0.67
8338,Novasol,2017-10-09,Poland,within an hour,99%,100%,f,Guidel Plages,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$178.00,t,t,844613275645742972,153920869,20.0,22.4,36.725682545266,-4.42936414838,5.0,3.0,3.0,1.0,1125,1125,2.0,938.0,12,12,42,75,0.0,0.0,4.96,4.91,4.87,4.91,4.96,4.87,4.83,1.0,0.67
8339,Jazmin,2018-03-11,"Andalusia, Spain",within an hour,100%,87%,f,Guidel Plages,['phone'],t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$64.00,t,f,1069026625039189335,177866002,10.0,10.0,36.722013361462906,-4.428858421442566,2.0,1.0,1.0,1.0,365,365,1.0,365.0,2,25,55,89,9.0,9.0,4.7,4.22,4.56,4.67,4.78,4.8,4.11,10.0,1.89
8340,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,100%,f,Guidel Plages,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$98.00,t,t,1116470614068262687,89705945,61.0,86.0,36.7259144710016,-4.415006338640502,3.0,1.0,2.0,2.0,365,666,2.1,371.9,22,52,82,83,18.0,18.0,5.0,5.0,5.0,5.0,5.0,5.0,4.94,60.0,1.3
8341,Manuel Jose,2023-04-03,"Málaga, Spain",within an hour,100%,99%,f,Guidel Plages,['phone'],t,t,"Málaga, Andalucía, Spain",Carretera de Cadiz,Private room in guesthouse,Private room,$67.00,t,t,968211474054247099,508382831,2.0,2.0,36.7,-4.4401087,2.0,1.0,0.0,1.0,30,30,1.0,30.0,7,12,21,141,9.0,9.0,4.67,4.56,4.67,4.78,4.89,4.44,4.67,2.0,0.93
8342,Marta,2017-06-03,"Málaga, Spain",within an hour,100%,100%,f,Guidel Plages,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire loft,Entire home/apt,$100.00,t,t,19085657,133284547,1.0,1.0,36.72575,-4.42285,4.0,0.0,2.0,4.0,333,1125,4.7,1081.1,0,0,22,203,22.5,37.0,4.55,4.58,4.61,4.86,4.93,4.84,4.52,1.0,3.15
8343,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,99%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$73.00,t,f,552604663741035093,17499500,104.0,113.0,36.7236,-4.42776,3.0,1.0,2.0,1.0,1125,1125,4.5,1125.0,8,21,36,311,26.0,8.0,4.15,4.8,4.8,4.8,4.8,4.8,4.0,10.6,0.9
8344,Adrien,2016-11-28,"Andalusia, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire condo,Entire home/apt,$74.00,t,t,16162080,105439681,5.0,5.0,36.7263,-4.41583,2.0,1.0,1.0,1.0,100,100,2.0,100.0,5,10,17,281,22.5,9.1,4.48,4.61,4.63,4.71,4.73,4.32,4.55,5.0,2.93
8345,Jazmin,2018-03-11,"Andalusia, Spain",within an hour,100%,87%,f,La Latina,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$69.00,t,f,1058117752867468568,177866002,10.0,10.0,36.72215168866709,-4.428830687580528,4.0,1.0,2.0,1.0,365,365,1.0,365.0,6,34,59,93,14.0,14.0,4.43,4.43,4.36,4.43,4.86,4.8,4.07,10.0,2.32
8346,Antonia,2015-08-29,"Andalusia, Spain",a few days or more,0%,87%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$105.00,t,f,8116190,42856775,1.0,1.0,36.71496,-4.42174,9.0,1.5,2.3,2.0,1125,1125,2.6,1125.0,30,60,90,365,22.5,0.0,4.04,4.8,4.8,4.59,4.52,4.63,4.13,1.0,1.29
8347,José Manuel,2017-04-04,"Málaga, Spain",within an hour,100%,100%,t,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$125.00,t,f,18052327,124236718,1.0,1.0,36.72307,-4.41748,6.0,2.0,3.0,3.0,1124,1125,4.0,1111.9,4,8,19,230,22.5,20.0,4.89,4.92,4.94,4.86,4.9,4.93,4.8,1.0,1.52
8348,Israel,2019-11-11,Spain,a few days or more,0%,0%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$101.00,t,f,791124193306794809,308700187,1.0,1.0,36.72649,-4.4243,4.0,1.0,1.0,2.0,365,365,2.0,365.0,30,60,90,365,0.0,0.0,4.89,4.92,4.94,4.86,4.9,4.93,4.8,1.0,1.52
8349,Marta Y Fran,2022-05-22,Spain,a few days or more,0%,92%,t,La Latina,"['phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$97.00,t,t,1080292196567948603,460391145,20.0,22.4,36.72153,-4.42809,4.0,1.0,2.0,1.0,365,365,3.6,365.0,13,43,73,348,6.0,6.0,4.33,4.5,4.33,4.67,4.83,4.83,4.17,17.0,1.59
8350,Maria Del Mar,2013-01-17,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$106.00,t,t,47071249,4739907,9.0,9.0,36.71996,-4.41808,4.0,1.0,2.0,1.0,1125,364,1.0,364.0,2,10,10,10,22.5,9.1,4.48,4.57,4.57,4.71,4.82,4.92,4.52,8.0,4.61
8351,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,99%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$73.00,t,f,552570574098590431,17499500,104.0,113.0,36.72454,-4.42862,3.0,1.0,2.0,1.0,1125,1125,4.5,1125.0,3,22,52,327,19.0,4.0,4.7,4.26,4.8,4.8,4.8,4.8,4.7,10.6,0.66
8352,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$99.00,t,t,40977570,89705945,61.0,86.0,36.72574,-4.41614,3.0,0.0,2.0,2.0,1125,1125,2.2,986.6,7,37,67,70,22.5,9.1,4.72,4.8,4.76,4.84,4.83,4.91,4.69,60.0,3.16
8353,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$102.00,t,t,41476092,89705945,61.0,86.0,36.72546,-4.41724,2.0,0.0,1.0,2.0,365,444,2.4,400.1,4,34,64,159,22.5,9.1,4.72,4.84,4.83,4.86,4.76,4.91,4.7,60.0,3.48
8354,Antonio,2016-02-08,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$107.00,t,t,40450690,57881823,10.0,11.0,36.728,-4.42159,4.0,1.0,1.0,2.0,1125,1125,2.5,1125.0,12,35,65,163,52.0,6.0,4.56,4.71,4.6,4.75,4.73,4.71,4.54,10.0,0.98
8355,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$157.00,t,t,1040617804621502835,89705945,61.0,86.0,36.72341938180997,-4.417798149611643,5.0,2.0,4.0,2.0,365,444,2.0,368.9,14,44,74,75,28.0,28.0,4.82,4.89,4.85,4.96,4.96,4.85,4.85,60.0,4.29
8356,Marco & Robert    Malaga-Feeling,2013-08-10,"Andalusia, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$285.00,t,t,613421286364092721,8071505,7.0,7.0,36.726200103759766,-4.420849800109863,4.0,2.0,2.0,3.0,365,1125,3.1,1125.0,5,11,20,194,19.0,11.0,5.0,4.95,5.0,5.0,5.0,4.95,4.84,1.0,0.92
8357,Leavetown,2019-02-09,"Andalusia, Spain",within an hour,100%,94%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Room in boutique hotel,Private room,$65.00,t,f,678985565412895447,241993135,8.0,8.0,36.72714,-4.41136,2.0,1.0,1.0,2.0,365,365,2.2,365.0,11,36,64,330,1.0,0.0,4.0,4.8,4.8,5.0,5.0,4.8,4.7,8.0,0.04
8358,Malaga Center Flat,2013-08-31,"Málaga, Spain",within an hour,98%,100%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$103.00,t,t,1186896494421192657,8544512,73.0,90.0,36.727285,-4.422295,4.0,2.0,3.0,1.0,365,999,3.5,999.0,17,39,69,336,0.0,0.0,4.0,4.8,4.8,5.0,5.0,4.8,4.7,10.6,0.04
8359,Ana,2013-05-23,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$71.00,t,f,1195793,6535138,1.0,2.0,36.72064,-4.42748,5.0,3.0,5.0,2.0,1125,1125,2.0,1125.0,6,19,41,41,22.5,10.0,4.7,4.79,4.86,4.87,4.88,4.24,4.67,1.0,1.61
8360,María,2019-12-13,"Málaga, Spain",within an hour,98%,100%,f,San Andrés,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$149.00,t,t,744676737192176335,317065206,91.0,100.0,36.7237314,-4.415582,4.0,2.0,3.0,1.0,365,1125,3.7,180.3,21,51,81,342,56.0,33.0,4.57,4.64,4.45,4.68,4.63,4.86,4.43,10.6,2.79
8361,INMálaga,2016-06-23,"Málaga, Spain",within an hour,100%,100%,f,San Andrés,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$196.00,t,t,18954472,79418042,41.0,48.0,36.71949,-4.42006,4.0,2.0,2.0,1.0,365,999,2.3,999.0,7,18,19,187,43.0,12.0,4.6,4.7,4.7,4.84,4.86,4.86,4.58,40.0,0.5
8362,Ricardo,2015-10-08,"Málaga, Spain",within an hour,100%,99%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$134.00,t,t,50857892,46055741,46.0,49.0,36.72497,-4.4158,2.0,1.0,2.0,3.0,1125,1125,3.5,1125.0,19,49,79,80,73.0,19.0,4.84,4.89,4.78,4.86,4.84,4.81,4.71,23.0,2.04
8363,Ali,2014-10-10,"Málaga, Spain",within an hour,100%,100%,t,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$141.00,t,t,1034583282802934755,22371898,43.0,46.0,36.71865134714811,-4.418263041083268,4.0,2.0,3.0,1.0,15,1125,1.0,1125.0,9,27,54,55,25.0,25.0,4.8,4.84,4.92,4.96,4.96,4.96,4.72,34.0,4.63
8364,Leavetown,2019-02-09,"Andalusia, Spain",within an hour,100%,94%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Room in boutique hotel,Private room,$65.00,t,f,695513841104765708,241993135,8.0,8.0,36.72886,-4.41014,2.0,1.0,1.0,2.0,365,365,2.2,365.0,15,26,53,318,2.0,1.0,4.7,4.8,4.8,4.8,4.5,4.8,4.7,8.0,0.09
8365,Francisco,2022-04-11,"Andalusia, Spain",a few days or more,0%,94%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$97.00,t,t,40561684,453777166,28.0,28.0,36.72791,-4.41495,3.0,1.0,2.0,1.0,365,365,3.6,365.0,17,47,77,167,85.0,25.0,4.89,4.94,4.94,4.92,4.88,4.81,4.84,24.0,1.56
8366,Marwane,2019-05-09,"Málaga, Spain",within an hour,100%,99%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$75.00,t,t,1043537983416955792,260885551,14.0,14.0,36.723354332866215,-4.428977947887553,2.0,1.0,1.0,2.0,1125,1125,3.0,89.7,20,45,75,166,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0,0.26
8367,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,99%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$108.00,t,t,681739549105920297,17499500,104.0,113.0,36.72538025372181,-4.417552740151809,4.0,2.0,2.0,1.0,365,365,4.5,365.0,0,0,0,180,2.0,1.0,5.0,5.0,5.0,5.0,4.5,5.0,5.0,10.6,0.09
8368,Fernando,2020-02-15,"Andalusia, Spain",within an hour,98%,99%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$126.00,t,t,949771458188431921,336339051,46.0,54.0,36.7197088,-4.4204337,3.0,1.0,1.0,1.0,365,999,1.7,999.0,18,48,75,78,8.0,8.0,4.63,4.63,4.75,4.75,4.63,4.75,4.5,41.0,0.8
8369,Gonzalo,2013-04-15,"Uppsala, Sweden",within an hour,100%,75%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$145.00,t,f,7080485,5930950,2.0,2.0,36.71861,-4.41876,4.0,2.0,2.0,4.0,1125,1125,4.0,1125.0,0,0,0,8,3.0,0.0,5.0,4.67,5.0,5.0,4.67,4.67,5.0,1.0,0.03
8370,Villa Alicia,2015-08-05,"Uppsala, Sweden",within a day,100%,75%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in bed and breakfast,Private room,"$2,600.00",t,t,999157832647396610,40570361,15.0,16.0,36.72907780000001,-4.4111159,2.0,1.0,1.0,1.0,365,365,1.0,365.0,30,60,90,271,0.0,0.0,5.0,4.67,5.0,5.0,4.67,4.67,5.0,15.0,0.03
8371,Villa Alicia,2015-08-05,"Uppsala, Sweden",within a day,100%,75%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in bed and breakfast,Private room,"$2,600.00",t,t,999163426924910220,40570361,15.0,16.0,36.72907780000001,-4.4111159,2.0,1.0,1.0,1.0,365,365,1.0,365.0,30,60,90,271,0.0,0.0,5.0,4.67,5.0,5.0,4.67,4.67,5.0,15.0,0.03
8372,Wabitrip Com,2018-11-12,"Málaga, Spain",within an hour,95%,99%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$189.00,t,t,937505926239518627,225446428,33.0,131.0,36.7187209474132,-4.4205469617498405,4.0,1.0,2.0,1.0,365,364,4.6,364.0,3,8,14,24,1.0,1.0,4.0,4.8,5.0,5.0,5.0,5.0,4.0,12.0,0.12
8373,Malaga Center Flat,2013-08-31,"Málaga, Spain",within an hour,98%,100%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$80.00,t,t,1168070416110667111,8544512,73.0,90.0,36.72730745502032,-4.422449155854294,2.0,0.0,1.0,1.0,365,999,3.5,999.0,9,28,47,314,1.0,1.0,4.0,4.8,4.8,5.0,5.0,4.8,4.0,10.6,1.0
8374,Jazmin,2018-03-11,"Andalusia, Spain",within an hour,100%,87%,f,La Latina,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$67.00,t,f,1101621804657894586,177866002,10.0,10.0,36.72315,-4.42911,2.0,1.0,1.0,1.0,365,365,1.0,365.0,1,29,59,93,2.0,2.0,4.5,4.5,4.5,4.5,5.0,5.0,4.5,10.0,0.83
8375,Juan Ramón,2023-03-28,"Andalusia, Spain",within an hour,100%,87%,f,La Latina,['phone'],f,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$123.00,t,f,857021551146056602,507438148,1.0,1.0,36.7283785,-4.4214676,4.0,1.0,2.0,2.0,1125,1125,2.0,1125.0,0,0,0,209,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.07
8376,Edyer,2023-03-12,"Benalmádena, Spain",within an hour,100%,100%,t,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$161.00,t,f,1106504811325154138,505008600,7.0,7.0,36.72513508766062,-4.422220230688478,6.0,3.0,0.0,3.0,60,1125,3.2,1125.0,5,17,47,86,15.0,15.0,4.93,4.93,4.93,4.93,5.0,5.0,4.8,1.0,1.3
8377,Villa Alicia,2015-08-05,"Benalmádena, Spain",within a day,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in bed and breakfast,Private room,"$3,000.00",t,f,999166447896369805,40570361,15.0,16.0,36.72907780000001,-4.4111159,3.0,1.0,3.0,1.0,365,365,1.0,365.0,29,59,89,270,0.0,0.0,4.93,4.93,4.93,4.93,5.0,5.0,4.8,15.0,1.3
8378,Freeya,2023-01-17,"Benalmádena, Spain",within a few hours,100%,94%,t,La Latina,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,"$3,000.00",t,f,806625363636567446,496627368,1.0,1.0,36.72716,-4.42093,2.0,1.0,1.0,2.0,365,365,2.0,365.0,10,21,24,204,15.0,11.0,4.87,5.0,4.8,4.93,5.0,4.73,4.8,1.0,0.89
8379,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$90.00,t,t,40961462,89705945,61.0,86.0,36.7257,-4.41738,3.0,0.0,3.0,1.0,1125,1125,2.0,380.1,20,50,80,81,74.0,14.0,4.65,4.69,4.72,4.89,4.82,4.88,4.64,60.0,1.35
8380,Olimpia,2024-06-29,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",f,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$90.00,t,f,1189671944758775995,586405041,1.0,1.0,36.72627833638794,-4.421462734504854,4.0,2.0,3.0,2.0,28,28,2.2,28.0,17,40,70,241,0.0,0.0,4.65,4.69,4.72,4.89,4.82,4.88,4.64,1.0,1.35
8381,Ralf,2022-04-12,"Málaga, Spain",within an hour,100%,100%,t,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$122.00,t,f,603356409704492562,453920875,1.0,1.0,36.72641,-4.41659,4.0,2.0,3.0,3.0,365,1125,3.0,1125.0,26,56,86,102,51.0,20.0,4.82,4.84,4.73,4.65,4.86,4.39,4.67,1.0,1.9
8382,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",within an hour,97%,92%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$122.00,t,t,1137003287888728457,233811452,29.0,32.0,36.72496897207937,-4.422363035040283,3.0,1.0,1.0,1.0,365,365,1.8,365.0,6,14,40,304,3.0,3.0,4.33,5.0,4.67,4.67,5.0,5.0,4.67,25.0,3.0
8383,Rafa,2017-07-24,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$79.00,t,f,1150526296157285919,142180797,4.0,4.0,36.72610544074298,-4.417525084194165,2.0,1.0,2.0,2.0,31,31,2.0,31.0,4,16,40,131,4.0,4.0,4.75,4.5,5.0,5.0,5.0,5.0,4.75,4.0,4.0
8384,Karel,2022-06-02,"Málaga, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$90.00,t,f,640607297938051746,462254571,1.0,3.0,36.7233488,-4.4284702,4.0,1.0,2.0,3.0,1125,1125,3.0,1125.0,0,0,0,180,10.0,1.0,4.6,4.6,4.6,4.9,4.8,4.6,4.7,1.0,0.4
8385,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,100%,t,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire vacation home,Entire home/apt,$268.00,t,t,613551504670255679,126429738,74.0,75.0,36.72545,-4.42207,4.0,3.0,3.0,1.0,1125,1125,4.1,1125.0,0,5,8,78,22.0,11.0,4.95,5.0,4.95,4.95,4.91,4.91,4.82,10.6,0.86
8386,OndaLuz,2021-11-24,"Andalusia, Spain",within an hour,99%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in rental unit,Private room,$314.00,t,f,990422061483609798,433266407,21.0,22.0,36.72093138970394,-4.426469204758569,2.0,1.0,1.0,1.0,365,365,1.0,365.0,6,6,6,6,23.0,23.0,4.48,4.78,4.83,4.61,4.96,4.61,4.7,19.0,3.67
8387,Ele,2016-08-14,"Andalusia, Spain",within an hour,100%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$186.00,t,t,3992145,89812313,85.0,88.0,36.72362,-4.41741,4.0,2.0,3.0,2.0,1125,1125,2.0,1125.0,10,16,46,321,9.0,3.0,5.0,5.0,4.89,5.0,4.67,4.89,4.67,10.6,0.08
8388,Antonia,2014-06-19,"Palma de Mallorca, Spain",within an hour,100%,99%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$119.00,t,t,1023892982378859184,17007187,6.0,20.0,36.7226819,-4.417333999999999,4.0,2.0,3.0,5.0,365,365,5.0,365.0,30,60,90,252,32.0,32.0,4.78,4.84,4.66,4.91,4.88,4.94,4.59,2.0,1.3
