,host_response_rate,review_scores_cleanliness,price,number_of_reviews,number_of_reviews,review_scores_communication
21971,1.0,4.8,38.25,14.0,14.0,4.53
21972,1.0,4.63,38.25,8.0,8.0,4.9
21973,1.0,5.0,89.75999999999999,3.0,3.0,5.0
21974,1.0,5.0,135.099,1.0,1.0,5.0
21975,1.0,4.63,101.949,8.0,8.0,4.9
21976,1.0,4.8,101.949,2.0,2.0,4.9
21977,1.0,5.0,89.40299999999999,2.0,2.0,5.0
21978,1.0,5.0,111.79199999999999,1.0,1.0,5.0
21979,1.0,5.0,89.75999999999999,1.0,1.0,4.9
21980,1.0,5.0,144.534,1.0,1.0,5.0
21981,1.0,5.0,89.75999999999999,1.0,1.0,5.0
21982,1.0,4.8,127.704,3.0,3.0,4.9
21983,1.0,4.67,133.314,3.0,3.0,4.9
21984,1.0,4.67,108.732,0.0,0.0,4.9
21985,1.0,5.0,13.565999999999999,1.0,1.0,5.0
21986,1.0,4.75,110.874,4.0,4.0,4.9
21987,1.0,5.0,35.241,8.0,8.0,5.0
21988,1.0,5.0,106.58999999999999,14.0,14.0,5.0
21989,1.0,5.0,111.79199999999999,2.0,2.0,5.0
21990,1.0,5.0,111.79199999999999,0.0,0.0,5.0
21991,1.0,4.76,89.25,18.0,18.0,5.0
21992,1.0,5.0,65.78999999999999,8.0,8.0,5.0
21993,1.0,5.0,108.732,0.0,0.0,5.0
21994,1.0,5.0,108.732,5.0,5.0,4.6
21995,1.0,4.74,95.064,27.0,27.0,4.7
21996,1.0,4.69,15.504,14.0,14.0,4.77
21997,1.0,4.69,29.528999999999996,0.0,0.0,4.77
21998,1.0,4.8,110.874,4.0,4.0,4.9
21999,1.0,4.8,46.461,2.0,2.0,4.9
22000,1.0,4.8,15.248999999999999,6.0,6.0,4.9
22001,1.0,4.85,32.181,26.0,26.0,5.0
22002,1.0,4.83,118.779,12.0,12.0,4.67
22003,1.0,5.0,108.324,1.0,1.0,4.9
22004,1.0,5.0,108.63,0.0,0.0,4.9
22005,1.0,4.91,20.145,11.0,11.0,4.91
22006,1.0,5.0,107.865,2.0,2.0,4.9
22007,1.0,5.0,55.998,2.0,2.0,5.0
22008,1.0,5.0,126.582,5.0,5.0,5.0
22009,1.0,5.0,126.582,1.0,1.0,5.0
22010,1.0,5.0,102.45899999999999,3.0,3.0,4.9
22011,1.0,4.69,76.5,13.0,13.0,4.62
22012,1.0,5.0,121.68599999999999,1.0,1.0,5.0
22013,1.0,5.0,142.79999999999998,0.0,0.0,5.0
22014,1.0,5.0,121.68599999999999,0.0,0.0,5.0
22015,1.0,5.0,89.40299999999999,1.0,1.0,5.0
22016,1.0,4.63,68.442,16.0,16.0,4.88
22017,1.0,4.5,108.63,2.0,2.0,4.9
22018,1.0,4.54,46.919999999999995,13.0,13.0,5.0
22019,1.0,4.54,46.919999999999995,0.0,0.0,5.0
22020,1.0,5.0,87.414,31.0,31.0,5.0
22021,1.0,5.0,87.414,3.0,3.0,5.0
22022,1.0,4.8,53.89679999999999,2.0,2.0,4.9
22023,1.0,5.0,140.25,2.0,2.0,5.0
22024,1.0,5.0,142.79999999999998,0.0,0.0,5.0
22025,1.0,5.0,58.293,2.0,2.0,5.0
22026,1.0,5.0,58.293,0.0,0.0,5.0
22027,1.0,4.89,91.28999999999999,20.0,20.0,5.0
22028,1.0,5.0,40.391999999999996,2.0,2.0,5.0
22029,1.0,5.0,88.536,2.0,2.0,5.0
22030,1.0,5.0,88.536,2.0,2.0,5.0
22031,1.0,4.97,39.525,29.0,29.0,4.76
22032,1.0,4.4,10.2,10.0,10.0,4.9
22033,1.0,4.73,29.682,12.0,12.0,5.0
22034,1.0,5.0,56.049,17.0,17.0,5.0
22035,1.0,5.0,58.65,3.0,3.0,4.67
22036,1.0,5.0,58.65,3.0,3.0,4.67
22037,1.0,4.91,33.303,11.0,11.0,4.91
22038,1.0,5.0,33.303,2.0,2.0,5.0
22039,1.0,5.0,9.434999999999999,1.0,1.0,5.0
22040,1.0,4.8,9.434999999999999,1.0,1.0,4.9
22041,1.0,4.8,20.4,5.0,5.0,4.9
22042,1.0,4.8,30.599999999999998,0.0,0.0,4.9
22043,1.0,4.84,35.19,38.0,38.0,4.9
22044,1.0,4.84,24.99,0.0,0.0,4.9
22045,1.0,5.0,38.25,1.0,1.0,5.0
22046,1.0,4.65,25.244999999999997,20.0,20.0,4.75
22047,1.0,4.5,143.97299999999998,32.0,32.0,4.66
22048,1.0,4.5,28.049999999999997,0.0,0.0,4.66
22049,1.0,4.5,14.28,0.0,0.0,4.66
22050,1.0,4.5,51.0,0.0,0.0,4.66
22051,1.0,4.5,96.237,2.0,2.0,4.9
22052,1.0,4.8,96.237,4.0,4.0,5.0
22053,1.0,4.8,96.237,0.0,0.0,5.0
22054,1.0,4.8,96.237,0.0,0.0,5.0
22055,1.0,4.65,36.771,26.0,26.0,4.77
22056,1.0,4.78,84.303,9.0,9.0,4.89
22057,1.0,4.8,34.221,5.0,5.0,4.8
22058,1.0,4.8,30.599999999999998,0.0,0.0,4.8
22059,1.0,4.8,30.293999999999997,10.0,10.0,4.9
22060,1.0,5.0,63.74999999999999,1.0,1.0,5.0
22061,1.0,4.86,59.873999999999995,7.0,7.0,4.86
22062,1.0,5.0,30.599999999999998,4.0,4.0,4.75
22063,1.0,4.82,33.15,17.0,17.0,4.82
22064,1.0,5.0,47.837999999999994,5.0,5.0,5.0
22065,1.0,5.0,15.299999999999999,5.0,5.0,5.0
22066,1.0,5.0,71.75699999999999,21.0,21.0,5.0
22067,1.0,5.0,11.322,0.0,0.0,5.0
22068,1.0,4.86,70.329,22.0,22.0,4.95
22069,1.0,4.93,53.89679999999999,28.0,28.0,4.89
22070,1.0,5.0,50.949,3.0,3.0,5.0
22071,1.0,4.94,50.949,17.0,17.0,4.53
22072,1.0,5.0,11.985,4.0,4.0,5.0
22073,1.0,4.86,14.177999999999999,42.0,42.0,4.93
22074,1.0,5.0,51.0,2.0,2.0,5.0
22075,1.0,4.82,33.15,11.0,11.0,5.0
22076,1.0,5.0,28.049999999999997,6.0,6.0,5.0
22077,1.0,5.0,53.89679999999999,0.0,0.0,5.0
22078,1.0,4.7,25.448999999999998,31.0,31.0,4.93
22079,1.0,4.89,63.239999999999995,9.0,9.0,5.0
22080,1.0,4.89,30.089999999999996,0.0,0.0,5.0
22081,1.0,5.0,44.268,5.0,5.0,5.0
22082,1.0,4.8,44.268,5.0,5.0,5.0
22083,1.0,4.57,22.95,30.0,30.0,4.93
22084,1.0,4.67,46.614,6.0,6.0,4.83
22085,1.0,4.87,33.966,15.0,15.0,4.93
22086,1.0,4.87,40.596,0.0,0.0,4.93
22087,1.0,5.0,40.596,5.0,5.0,5.0
22088,1.0,5.0,36.924,1.0,1.0,5.0
22089,1.0,5.0,7.241999999999999,0.0,0.0,5.0
22090,1.0,5.0,48.602999999999994,4.0,4.0,4.9
22091,1.0,5.0,48.602999999999994,1.0,1.0,5.0
22092,1.0,4.67,48.602999999999994,3.0,3.0,4.67
22093,1.0,4.88,15.146999999999998,16.0,16.0,5.0
22094,1.0,4.86,53.89679999999999,14.0,14.0,4.86
22095,1.0,5.0,80.223,8.0,8.0,5.0
22096,1.0,5.0,57.885,2.0,2.0,5.0
22097,1.0,5.0,53.702999999999996,3.0,3.0,5.0
22098,1.0,5.0,72.47099999999999,11.0,11.0,4.91
22099,1.0,4.8,72.47099999999999,3.0,3.0,5.0
22100,1.0,4.81,64.515,32.0,32.0,4.9
22101,1.0,4.81,53.89679999999999,0.0,0.0,4.9
22102,1.0,5.0,53.89679999999999,2.0,2.0,5.0
22103,1.0,4.88,42.33,17.0,17.0,5.0
22104,1.0,5.0,22.796999999999997,26.0,26.0,4.85
22105,1.0,5.0,53.89679999999999,0.0,0.0,4.85
22106,1.0,4.68,37.893,44.0,44.0,4.86
22107,1.0,4.8,13.77,5.0,5.0,4.9
22108,1.0,4.8,13.77,0.0,0.0,4.9
22109,1.0,4.8,9.434999999999999,0.0,0.0,4.9
22110,1.0,4.8,9.434999999999999,0.0,0.0,4.9
22111,1.0,4.84,59.415,33.0,33.0,4.97
22112,1.0,4.88,73.23599999999999,16.0,16.0,5.0
22113,1.0,4.75,52.071,20.0,20.0,4.85
22114,1.0,5.0,53.89679999999999,3.0,3.0,5.0
22115,1.0,5.0,53.89679999999999,3.0,3.0,5.0
22116,1.0,5.0,106.743,2.0,2.0,5.0
22117,1.0,4.92,35.699999999999996,13.0,13.0,5.0
22118,1.0,5.0,53.89679999999999,1.0,1.0,5.0
22119,1.0,4.92,49.520999999999994,12.0,12.0,4.92
22120,1.0,4.62,37.077,26.0,26.0,4.85
22121,1.0,5.0,28.56,1.0,1.0,5.0
22122,1.0,4.63,33.455999999999996,8.0,8.0,4.75
22123,1.0,4.63,61.199999999999996,0.0,0.0,4.75
22124,1.0,4.75,59.772,16.0,16.0,4.88
22125,1.0,5.0,40.8,9.0,9.0,5.0
22126,1.0,4.88,51.0,65.0,65.0,4.95
22127,1.0,5.0,30.599999999999998,5.0,5.0,5.0
22128,1.0,4.83,24.072,6.0,6.0,4.83
22129,1.0,4.91,95.931,12.0,12.0,5.0
22130,1.0,4.7,25.448999999999998,30.0,30.0,4.77
22131,1.0,5.0,53.89679999999999,3.0,3.0,4.9
22132,1.0,4.91,48.449999999999996,11.0,11.0,4.82
22133,1.0,5.0,53.89679999999999,1.0,1.0,5.0
22134,1.0,4.71,83.487,15.0,15.0,5.0
22135,1.0,4.5,42.635999999999996,10.0,10.0,4.7
22136,1.0,4.56,94.35,51.0,51.0,4.78
22137,1.0,5.0,30.141,7.0,7.0,4.86
22138,1.0,5.0,30.141,0.0,0.0,4.86
22139,1.0,4.59,102.357,17.0,17.0,4.76
22140,1.0,4.59,102.357,0.0,0.0,4.76
22141,1.0,5.0,53.89679999999999,1.0,1.0,5.0
22142,1.0,5.0,53.89679999999999,0.0,0.0,5.0
22143,1.0,4.8,30.599999999999998,2.0,2.0,5.0
22144,1.0,4.8,30.599999999999998,0.0,0.0,5.0
22145,1.0,5.0,51.0,2.0,2.0,5.0
22146,1.0,5.0,10.607999999999999,0.0,0.0,5.0
22147,1.0,4.7,67.524,10.0,10.0,4.6
22148,1.0,5.0,53.89679999999999,3.0,3.0,5.0
22149,1.0,4.92,61.199999999999996,12.0,12.0,4.75
22150,1.0,4.92,53.89679999999999,0.0,0.0,4.75
22151,1.0,4.93,50.693999999999996,28.0,28.0,5.0
22152,1.0,4.67,41.004,3.0,3.0,4.67
22153,1.0,4.8,20.4,15.0,15.0,4.73
22154,1.0,4.8,100.878,2.0,2.0,4.9
22155,1.0,4.94,20.4,18.0,18.0,5.0
22156,1.0,4.88,22.95,25.0,25.0,5.0
22157,1.0,4.91,122.24699999999999,22.0,22.0,4.91
22158,1.0,4.88,25.5,8.0,8.0,4.88
22159,1.0,4.8,73.44,59.0,59.0,4.61
22160,1.0,4.8,30.395999999999997,0.0,0.0,4.61
22161,1.0,4.84,71.451,25.2,25.2,4.66
22162,1.0,4.84,35.495999999999995,0.0,0.0,4.66
22163,1.0,4.75,44.268,20.0,20.0,4.75
22164,1.0,5.0,76.398,10.0,10.0,5.0
22165,1.0,4.53,44.268,19.0,19.0,4.68
22166,1.0,4.83,38.25,6.0,6.0,5.0
22167,1.0,5.0,142.647,15.0,15.0,4.93
22168,1.0,4.75,99.85799999999999,12.0,12.0,4.92
22169,1.0,4.75,97.15499999999999,0.0,0.0,4.92
22170,1.0,4.75,37.739999999999995,0.0,0.0,4.92
22171,1.0,4.79,64.821,33.0,33.0,4.9
22172,1.0,4.53,84.45599999999999,19.0,19.0,4.84
22173,1.0,5.0,29.273999999999997,2.0,2.0,5.0
22174,1.0,5.0,27.897,8.0,8.0,4.75
22175,1.0,5.0,66.91199999999999,0.0,0.0,4.75
22176,1.0,5.0,48.959999999999994,2.0,2.0,5.0
22177,1.0,4.95,91.59599999999999,19.0,19.0,5.0
22178,1.0,5.0,28.56,3.0,3.0,4.67
22179,1.0,4.33,49.113,6.0,6.0,4.9
22180,1.0,4.88,50.388,43.0,43.0,4.95
22181,1.0,4.83,34.833,6.0,6.0,4.67
22182,1.0,5.0,99.603,6.0,6.0,5.0
22183,1.0,4.94,102.357,16.0,16.0,5.0
22184,1.0,4.96,21.113999999999997,29.0,29.0,4.96
22185,1.0,4.3,21.063,20.0,20.0,4.7
22186,1.0,5.0,45.747,24.0,24.0,5.0
22187,1.0,5.0,34.016999999999996,2.0,2.0,4.9
22188,1.0,5.0,22.95,6.0,6.0,4.67
22189,1.0,5.0,53.89679999999999,2.0,2.0,5.0
22190,1.0,4.86,116.127,22.0,22.0,4.95
22191,1.0,4.8,102.76499999999999,2.0,2.0,4.9
22192,1.0,4.8,55.385999999999996,0.0,0.0,4.9
22193,1.0,4.67,91.8,3.0,3.0,5.0
22194,1.0,4.94,109.29299999999999,18.0,18.0,5.0
22195,1.0,5.0,109.29299999999999,4.0,4.0,5.0
22196,1.0,5.0,47.736,2.0,2.0,5.0
22197,1.0,5.0,68.85,6.0,6.0,5.0
22198,1.0,5.0,28.049999999999997,5.0,5.0,5.0
22199,1.0,4.83,56.049,29.0,29.0,4.86
22200,1.0,4.67,53.04,3.0,3.0,5.0
22201,1.0,4.96,56.456999999999994,24.0,24.0,4.96
22202,1.0,4.8,71.39999999999999,2.0,2.0,5.0
22203,1.0,5.0,48.959999999999994,5.0,5.0,5.0
22204,1.0,5.0,25.5,0.0,0.0,5.0
22205,1.0,5.0,37.434,10.0,10.0,5.0
22206,1.0,4.32,23.256,25.0,25.0,4.84
22207,1.0,5.0,21.419999999999998,6.0,6.0,4.83
22208,1.0,5.0,19.941,2.0,2.0,5.0
22209,1.0,4.43,92.157,14.0,14.0,4.93
22210,1.0,4.85,68.442,13.0,13.0,4.92
22211,1.0,4.85,56.099999999999994,0.0,0.0,4.92
22212,1.0,4.5,65.637,4.0,4.0,4.75
22213,1.0,4.89,17.849999999999998,9.0,9.0,4.78
22214,1.0,5.0,64.66799999999999,2.0,2.0,5.0
22215,1.0,5.0,33.15,4.0,4.0,5.0
22216,1.0,4.5,57.57899999999999,2.0,2.0,5.0
22217,1.0,4.5,25.5,0.0,0.0,5.0
22218,1.0,4.5,25.5,2.0,2.0,5.0
22219,1.0,4.5,25.5,2.0,2.0,5.0
22220,1.0,5.0,48.449999999999996,5.0,5.0,5.0
22221,1.0,4.67,85.374,29.0,29.0,4.67
22222,1.0,5.0,54.416999999999994,2.0,2.0,5.0
22223,1.0,4.52,44.574,128.0,128.0,4.75
22224,1.0,5.0,45.9,1.0,1.0,5.0
22225,1.0,4.33,73.848,6.0,6.0,4.9
22226,1.0,5.0,104.03999999999999,1.0,1.0,5.0
22227,1.0,5.0,54.416999999999994,2.0,2.0,5.0
22228,1.0,4.82,69.258,28.0,28.0,5.0
22229,1.0,4.73,69.258,48.0,48.0,4.85
22230,1.0,4.67,68.33999999999999,24.0,24.0,4.88
22231,1.0,5.0,50.745,12.0,12.0,5.0
22232,1.0,5.0,50.745,0.0,0.0,5.0
22233,1.0,5.0,40.8,3.0,3.0,5.0
22234,1.0,4.88,33.15,33.0,33.0,5.0
22235,1.0,4.72,30.906,30.0,30.0,4.59
22236,1.0,4.77,69.309,22.0,22.0,4.9
22237,1.0,4.8,69.309,11.0,11.0,4.9
22238,1.0,5.0,66.3,5.0,5.0,5.0
22239,1.0,5.0,35.088,8.0,8.0,5.0
22240,1.0,5.0,35.088,0.0,0.0,5.0
22241,1.0,4.8,21.572999999999997,19.0,19.0,4.9
22242,1.0,5.0,56.81399999999999,7.0,7.0,4.71
22243,1.0,5.0,30.599999999999998,0.0,0.0,4.71
22244,1.0,4.6,15.809999999999999,5.0,5.0,5.0
22245,1.0,4.77,49.724999999999994,13.0,13.0,4.69
22246,1.0,5.0,27.336,12.0,12.0,5.0
22247,1.0,5.0,53.89679999999999,0.0,0.0,5.0
22248,1.0,4.44,49.724999999999994,18.0,18.0,4.78
22249,1.0,4.43,17.186999999999998,14.0,14.0,4.64
22250,1.0,4.64,66.3,14.0,14.0,4.93
22251,1.0,5.0,53.89679999999999,2.0,2.0,5.0
22252,1.0,4.92,63.699,13.0,13.0,5.0
22253,1.0,5.0,29.834999999999997,14.0,14.0,4.93
22254,1.0,4.71,74.76599999999999,7.0,7.0,4.9
22255,1.0,4.87,33.15,15.0,15.0,4.93
22256,1.0,4.87,76.5,0.0,0.0,4.93
22257,1.0,4.5,102.663,8.0,8.0,4.9
22258,1.0,4.84,22.95,19.0,19.0,4.79
22259,1.0,4.83,33.15,12.0,12.0,4.92
22260,1.0,4.92,62.985,12.0,12.0,5.0
22261,1.0,5.0,61.199999999999996,1.0,1.0,5.0
22262,1.0,4.8,66.3,15.0,15.0,4.87
22263,1.0,4.92,45.543,49.0,49.0,4.94
22264,1.0,4.88,29.834999999999997,8.0,8.0,4.88
22265,1.0,4.8,33.15,20.0,20.0,5.0
22266,1.0,5.0,28.049999999999997,7.0,7.0,5.0
22267,1.0,4.33,33.15,6.0,6.0,4.83
22268,1.0,5.0,90.06599999999999,1.0,1.0,5.0
22269,1.0,4.8,33.15,4.0,4.0,4.75
22270,1.0,4.9,29.834999999999997,10.0,10.0,4.7
22271,1.0,4.8,30.599999999999998,8.0,8.0,4.63
22272,1.0,4.8,53.04,0.0,0.0,4.63
22273,1.0,4.61,76.806,31.0,31.0,4.9
22274,1.0,4.83,74.562,35.0,35.0,4.71
22275,1.0,4.4,35.138999999999996,10.0,10.0,4.9
22276,1.0,4.63,68.74799999999999,30.0,30.0,4.53
22277,1.0,4.53,46.766999999999996,17.0,17.0,4.71
22278,1.0,4.83,51.0,6.0,6.0,4.9
22279,1.0,5.0,64.107,5.0,5.0,5.0
22280,1.0,4.8,95.217,1.0,1.0,5.0
22281,1.0,4.94,84.303,19.0,19.0,5.0
22282,1.0,5.0,81.6,26.0,26.0,5.0
22283,1.0,5.0,16.575,1.0,1.0,5.0
22284,1.0,5.0,25.448999999999998,0.0,0.0,5.0
22285,1.0,4.79,30.243,71.0,71.0,4.92
22286,1.0,4.92,128.316,13.0,13.0,5.0
22287,1.0,4.8,76.5,10.0,10.0,5.0
22288,1.0,5.0,53.89679999999999,3.0,3.0,5.0
22289,1.0,4.77,30.651,48.0,48.0,4.77
22290,1.0,4.77,18.36,0.0,0.0,4.77
22291,1.0,4.84,29.886,38.0,38.0,4.95
22292,1.0,4.67,43.605,3.0,3.0,4.67
22293,1.0,4.87,30.243,75.0,75.0,4.97
22294,1.0,4.87,69.309,0.0,0.0,4.97
22295,1.0,5.0,35.699999999999996,1.0,1.0,5.0
22296,1.0,4.8,45.083999999999996,5.0,5.0,4.9
22297,1.0,4.8,45.9,0.0,0.0,4.9
22298,1.0,5.0,45.9,2.0,2.0,4.9
22299,1.0,5.0,53.89679999999999,4.0,4.0,5.0
22300,1.0,5.0,44.421,14.0,14.0,5.0
22301,1.0,5.0,30.599999999999998,0.0,0.0,5.0
22302,1.0,4.73,40.647,11.0,11.0,5.0
22303,1.0,4.8,113.32199999999999,3.0,3.0,4.67
22304,1.0,5.0,19.889999999999997,5.0,5.0,5.0
22305,1.0,4.89,65.38199999999999,38.0,38.0,4.89
22306,1.0,4.89,122.39999999999999,0.0,0.0,4.89
22307,1.0,5.0,16.83,1.0,1.0,5.0
22308,1.0,5.0,19.889999999999997,7.0,7.0,5.0
22309,1.0,5.0,46.715999999999994,1.0,1.0,5.0
22310,1.0,4.8,42.534,4.0,4.0,5.0
22311,1.0,5.0,47.175,1.0,1.0,5.0
22312,1.0,4.96,48.602999999999994,23.0,23.0,5.0
22313,1.0,4.91,53.907,11.0,11.0,4.91
22314,1.0,5.0,28.151999999999997,24.0,24.0,5.0
22315,1.0,5.0,66.3,18.0,18.0,5.0
22316,1.0,5.0,93.43199999999999,16.0,16.0,5.0
22317,1.0,4.79,24.735,24.0,24.0,4.79
22318,1.0,4.42,36.72,12.0,12.0,4.75
22319,1.0,5.0,46.715999999999994,3.0,3.0,5.0
22320,1.0,5.0,47.634,0.0,0.0,5.0
22321,1.0,5.0,65.28,0.0,0.0,5.0
22322,1.0,4.96,44.114999999999995,24.0,24.0,4.92
22323,1.0,4.41,61.199999999999996,17.0,17.0,4.76
22324,1.0,5.0,53.89679999999999,9.0,9.0,4.56
22325,1.0,4.94,21.624,17.0,17.0,5.0
22326,1.0,4.91,53.89679999999999,11.0,11.0,5.0
22327,1.0,4.91,53.89679999999999,0.0,0.0,5.0
22328,1.0,4.64,54.111,11.0,11.0,4.55
22329,1.0,4.67,42.839999999999996,3.0,3.0,5.0
22330,1.0,5.0,43.349999999999994,17.0,17.0,5.0
22331,1.0,4.71,54.111,8.0,8.0,5.0
22332,1.0,4.71,25.5,0.0,0.0,5.0
22333,1.0,4.79,45.644999999999996,19.0,19.0,4.89
22334,1.0,5.0,69.207,5.0,5.0,5.0
22335,1.0,5.0,33.099,3.0,3.0,5.0
22336,1.0,4.94,18.054,64.0,64.0,4.89
22337,1.0,4.36,89.25,14.0,14.0,4.9
22338,1.0,5.0,44.268,2.0,2.0,4.9
22339,1.0,4.4,43.349999999999994,5.0,5.0,5.0
22340,1.0,5.0,51.254999999999995,7.0,7.0,5.0
22341,1.0,4.83,35.699999999999996,6.0,6.0,5.0
22342,1.0,5.0,12.495,1.0,1.0,5.0
22343,1.0,4.8,40.544999999999995,5.0,5.0,4.8
22344,1.0,5.0,40.8,6.0,6.0,5.0
22345,1.0,4.74,31.008,42.0,42.0,4.9
22346,1.0,4.94,50.031,16.0,16.0,4.94
22347,1.0,4.5,52.683,4.0,4.0,5.0
22348,1.0,4.73,47.94,22.0,22.0,4.91
22349,1.0,4.77,12.800999999999998,26.0,26.0,4.81
22350,1.0,4.87,45.951,15.0,15.0,4.8
22351,1.0,4.8,22.898999999999997,5.0,5.0,4.8
22352,1.0,5.0,36.72,5.0,5.0,5.0
22353,1.0,4.31,14.28,13.0,13.0,4.62
22354,1.0,4.67,24.224999999999998,6.0,6.0,4.83
22355,1.0,4.29,50.285999999999994,7.0,7.0,4.71
22356,1.0,5.0,43.349999999999994,4.0,4.0,5.0
22357,1.0,4.93,69.717,15.0,15.0,5.0
22358,1.0,4.67,65.38199999999999,6.0,6.0,4.83
22359,1.0,4.67,53.89679999999999,0.0,0.0,4.83
22360,1.0,4.93,20.4,14.0,14.0,4.93
22361,1.0,4.9,18.003,21.0,21.0,4.95
22362,1.0,4.78,50.745,9.0,9.0,5.0
22363,1.0,4.6,58.343999999999994,20.0,20.0,4.6
22364,1.0,4.9,69.92099999999999,10.0,10.0,5.0
22365,1.0,5.0,56.099999999999994,1.0,1.0,5.0
22366,1.0,4.8,27.794999999999998,2.0,2.0,4.9
22367,1.0,4.88,67.116,8.0,8.0,5.0
22368,1.0,4.88,84.966,0.0,0.0,5.0
22369,1.0,4.68,75.07199999999999,19.0,19.0,4.79
22370,1.0,4.68,25.5,0.0,0.0,4.79
22371,1.0,4.68,76.5,0.0,0.0,4.79
22372,1.0,4.87,69.36,15.0,15.0,5.0
22373,1.0,5.0,40.29,19.0,19.0,4.95
22374,1.0,5.0,121.53299999999999,0.0,0.0,4.95
22375,1.0,5.0,40.596,1.0,1.0,4.9
22376,1.0,5.0,51.0,12.0,12.0,4.92
22377,1.0,4.5,37.485,4.0,4.0,5.0
22378,1.0,5.0,76.65299999999999,4.0,4.0,5.0
22379,1.0,5.0,53.89679999999999,0.0,0.0,5.0
22380,1.0,4.41,27.794999999999998,17.0,17.0,4.76
22381,1.0,4.5,84.09899999999999,8.0,8.0,4.88
22382,1.0,4.86,39.015,21.0,21.0,4.9
22383,1.0,4.78,66.09599999999999,18.0,18.0,4.89
22384,1.0,4.78,145.35,0.0,0.0,4.89
22385,1.0,4.7,44.829,10.0,10.0,5.0
22386,1.0,5.0,53.89679999999999,4.0,4.0,5.0
22387,1.0,4.8,17.849999999999998,5.0,5.0,4.9
22388,1.0,4.5,12.443999999999999,8.0,8.0,4.75
22389,1.0,4.5,102.0,0.0,0.0,4.75
22390,1.0,4.72,22.95,25.0,25.0,4.92
22391,1.0,4.72,24.99,0.0,0.0,4.92
22392,1.0,5.0,8.924999999999999,1.0,1.0,5.0
22393,1.0,4.93,17.849999999999998,16.0,16.0,4.93
22394,1.0,4.83,24.735,6.0,6.0,5.0
22395,1.0,4.83,61.199999999999996,0.0,0.0,5.0
22396,1.0,5.0,32.129999999999995,7.0,7.0,5.0
22397,1.0,5.0,8.924999999999999,0.0,0.0,5.0
22398,1.0,4.8,19.38,1.0,1.0,5.0
22399,1.0,5.0,89.25,1.0,1.0,4.9
22400,1.0,5.0,16.83,12.0,12.0,4.92
22401,1.0,4.8,41.513999999999996,5.0,5.0,5.0
22402,1.0,4.88,17.442,8.0,8.0,4.88
22403,1.0,4.69,41.973,16.0,16.0,5.0
22404,1.0,4.69,62.321999999999996,0.0,0.0,5.0
22405,1.0,4.73,22.95,11.0,11.0,4.91
22406,1.0,4.98,58.751999999999995,49.0,49.0,4.98
22407,1.0,5.0,112.19999999999999,2.0,2.0,5.0
22408,1.0,5.0,70.074,5.0,5.0,4.8
22409,1.0,4.91,53.89679999999999,23.0,23.0,4.96
22410,1.0,4.89,34.119,28.0,28.0,5.0
22411,1.0,5.0,53.89679999999999,10.0,10.0,4.67
22412,1.0,5.0,53.89679999999999,2.0,2.0,5.0
22413,1.0,5.0,53.89679999999999,9.0,9.0,4.89
22414,1.0,4.75,20.145,4.0,4.0,5.0
22415,1.0,4.63,23.357999999999997,16.0,16.0,4.88
22416,1.0,5.0,16.83,2.0,2.0,5.0
22417,1.0,5.0,25.5,0.0,0.0,5.0
22418,1.0,5.0,23.357999999999997,18.0,18.0,5.0
22419,1.0,4.96,27.081,25.0,25.0,5.0
22420,1.0,5.0,35.699999999999996,11.0,11.0,5.0
22421,1.0,5.0,57.12,0.0,0.0,5.0
22422,1.0,4.75,28.049999999999997,4.0,4.0,4.75
22423,1.0,5.0,30.497999999999998,1.0,1.0,5.0
22424,1.0,5.0,73.59299999999999,5.0,5.0,4.8
22425,1.0,4.86,103.88699999999999,21.0,21.0,5.0
22426,1.0,4.88,43.349999999999994,8.0,8.0,5.0
22427,1.0,5.0,47.634,8.0,8.0,5.0
22428,1.0,5.0,82.67099999999999,4.0,4.0,5.0
22429,1.0,4.87,83.283,23.0,23.0,4.83
22430,1.0,4.55,46.715999999999994,11.0,11.0,4.82
22431,1.0,4.92,45.797999999999995,39.0,39.0,4.97
22432,1.0,4.92,53.89679999999999,0.0,0.0,4.97
22433,1.0,4.92,53.89679999999999,0.0,0.0,4.97
22434,1.0,4.71,79.05,7.0,7.0,5.0
22435,1.0,4.71,53.89679999999999,0.0,0.0,5.0
22436,1.0,4.8,19.889999999999997,2.0,2.0,4.9
22437,1.0,5.0,53.89679999999999,2.0,2.0,5.0
22438,1.0,5.0,53.89679999999999,2.0,2.0,5.0
22439,1.0,5.0,53.89679999999999,0.0,0.0,5.0
22440,1.0,4.85,21.572999999999997,33.0,33.0,4.97
22441,1.0,4.85,21.572999999999997,0.0,0.0,4.97
22442,1.0,5.0,102.0,11.0,11.0,4.91
22443,1.0,5.0,47.43,6.0,6.0,5.0
22444,1.0,4.84,136.374,19.0,19.0,4.63
22445,1.0,4.89,147.135,19.0,19.0,4.79
22446,1.0,5.0,140.607,15.0,15.0,4.71
22447,1.0,5.0,60.69,5.0,5.0,5.0
22448,1.0,5.0,18.36,4.0,4.0,5.0
22449,1.0,4.46,45.083999999999996,13.0,13.0,4.9
22450,1.0,4.91,139.893,11.0,11.0,4.82
22451,1.0,4.84,42.891,25.0,25.0,4.92
22452,1.0,4.84,8.924999999999999,0.0,0.0,4.92
22453,1.0,5.0,137.7,5.0,5.0,5.0
22454,1.0,5.0,102.0,9.0,9.0,4.89
